theta_st,theta_cp,theta_it,FK,FKS,CLU
0.075,0.0,0.0125,0.853886711437,0.0452228983197,0.0199373807776
0.075,0.0,0.015625,0.851332443753,0.054071221375,0.0182812951923
0.075,0.0,0.018750000000000003,0.846139785795,0.0685515755778,0.0157353417695
0.075,0.0,0.021875000000000002,0.839723526552,0.0693655392805,0.0140298104766
0.075,0.0,0.025,0.834416155974,0.0662188008357,0.013390795815
0.075,0.0125,0.0125,0.850124137483,0.0530369837052,0.0219574472803
0.075,0.0125,0.015625,0.846262145924,0.0679674460242,0.0196554751864
0.075,0.0125,0.018750000000000003,0.839318208626,0.0747582546367,0.0176431601748
0.075,0.0125,0.021875000000000002,0.832825474302,0.0698640234004,0.0161171523095
0.075,0.0125,0.025,0.827563988772,0.0653158642715,0.0154686997314
0.075,0.025,0.0125,0.845451510072,0.0670442689288,0.0238188032256
0.075,0.025,0.015625,0.839478806295,0.0814589180629,0.0215307680842
0.075,0.025,0.018750000000000003,0.83151010292,0.0747608126717,0.019858448804
0.075,0.025,0.021875000000000002,0.825399743998,0.0692894126643,0.0190048044213
0.075,0.025,0.025,0.821346564738,0.0676781591144,0.0181956254569
0.075,0.037500000000000006,0.0125,0.838836415619,0.0773720678765,0.0254965939516
0.075,0.037500000000000006,0.015625,0.830974777357,0.0821218655418,0.0241108567647
0.075,0.037500000000000006,0.018750000000000003,0.823747882262,0.0753755605099,0.0230072867483
0.075,0.037500000000000006,0.021875000000000002,0.818677584433,0.0717513458679,0.0215947819833
0.075,0.037500000000000006,0.025,0.815266795848,0.0686670776039,0.020305058303
0.075,0.05,0.0125,0.831326562727,0.0886481093754,0.028150077821
0.075,0.05,0.015625,0.822409568355,0.081169436194,0.0264859009256
0.075,0.05,0.018750000000000003,0.816215086845,0.0736177358904,0.0243847707133
0.075,0.05,0.021875000000000002,0.811374214257,0.0683194460977,0.0230304930944
0.075,0.05,0.025,0.808055195769,0.0650637250936,0.0216780555308
0.08125,0.0,0.0125,0.851332443753,0.049951316591,0.0232914017411
0.08125,0.0,0.015625,0.848441685714,0.0562526520323,0.0218630649202
0.08125,0.0,0.018750000000000003,0.844549104123,0.075876839178,0.019564306776
0.08125,0.0,0.021875000000000002,0.836901596086,0.0728338037674,0.0181189718421
