theta_st,theta_cp,theta_it,FK,FKS,CLU
0.075,0.075,0.0125,0.932947137215,0.0404313307154,0.00802547232082
0.075,0.075,0.015625,0.933418736633,0.0429035813646,0.00805582382709
0.075,0.075,0.018750000000000003,0.933761718029,0.0432431994177,0.0077815736722
0.075,0.075,0.021875000000000002,0.934053252215,0.0434107341454,0.00699152129367
0.075,0.075,0.025,0.934078975819,0.0428017876245,0.00567898576032
0.075,0.08125,0.0125,0.93364167454,0.0456261966688,0.00807580406209
0.075,0.08125,0.015625,0.933838888843,0.0441166875274,0.00744684774102
0.075,0.08125,0.018750000000000003,0.934096124889,0.0446695522959,0.00700299500509
0.075,0.08125,0.021875000000000002,0.93439623361,0.0462184503779,0.0060652748442
0.075,0.08125,0.025,0.93436193547,0.0440994807398,0.00592389705364
0.075,0.0875,0.0125,0.933864612447,0.046381825214,0.00747381473743
0.075,0.0875,0.015625,0.934130423029,0.0457723694476,0.00681025037741
0.075,0.0875,0.018750000000000003,0.934567724308,0.0484038136061,0.00625876298562
0.075,0.0875,0.021875000000000002,0.934756364075,0.0495412419016,0.00560342589432
0.075,0.0875,0.025,0.934430531749,0.0461535487091,0.00616188363248
0.075,0.09375,0.0125,0.934138997563,0.0463765803891,0.00719333532433
0.075,0.09375,0.015625,0.934542000703,0.0475451734521,0.00642191384456
0.075,0.09375,0.018750000000000003,0.934636320587,0.0476938502127,0.00558411369798
0.075,0.09375,0.021875000000000002,0.934576298842,0.0482054040445,0.00583237495819
0.075,0.09375,0.025,0.934113273959,0.0436570399534,0.00649295968699
0.075,0.1,0.0125,0.934739215005,0.0515306502262,0.00679725990341
0.075,0.1,0.015625,0.934542000703,0.0474778119418,0.00571977426562
0.075,0.1,0.018750000000000003,0.934704916866,0.0502358506863,0.00544677381903
0.075,0.1,0.021875000000000002,0.934147572098,0.04531764796,0.00610846998142
0.075,0.1,0.025,0.93364167454,0.0452719846609,0.00685649829765
0.08125,0.075,0.0125,0.932767071982,0.0424001948331,0.00930626976776
0.08125,0.075,0.015625,0.933110053377,0.0432428995559,0.00862738322153
0.08125,0.075,0.018750000000000003,0.933530205587,0.0440916809444,0.00851698138885
0.08125,0.075,0.021875000000000002,0.933650249075,0.0444247038562,0.0082673733931
0.08125,0.075,0.025,0.933924634191,0.0460173130074,0.00722106260545
0.08125,0.08125,0.0125,0.933050031633,0.0431146226616,0.00906501254278
0.08125,0.08125,0.015625,0.933504481982,0.0446049177397,0.0082192207959
0.08125,0.08125,0.018750000000000003,0.933753143494,0.046209461419,0.00817198831799
0.08125,0.08125,0.021875000000000002,0.934259041052,0.0499564259105,0.00764577314217
0.08125,0.08125,0.025,0.934267615587,0.0501208367851,0.00632292141701
0.08125,0.0875,0.0125,0.933444460238,0.045561826803,0.00879975922232
0.08125,0.0875,0.015625,0.933890336052,0.0483659908904,0.00811639407453
