theta_st,theta_cp,theta_it,FK,FKS,CLU
0.096875,0.01875,0.015625,0.832565459029,0.0822338864297,0.0347974292041
0.096875,0.025,0.0125,0.833337857341,0.0723623981091,0.0375968206884
0.096875,0.025,0.013281250000000001,0.832519573981,0.0760927867631,0.0371605435388
0.096875,0.025,0.0140625,0.831800708225,0.0803922415732,0.0368426194432
0.096875,0.025,0.01484375,0.830324739174,0.0832186262358,0.0363707145191
0.096875,0.025,0.015625,0.829032310316,0.0865303624387,0.0359713018891
0.096875,0.03125,0.0125,0.829972953804,0.074960776612,0.0386535014812
0.096875,0.03125,0.013281250000000001,0.829246440541,0.0799684162841,0.0382139255377
0.096875,0.03125,0.0140625,0.828175789415,0.0829681235976,0.0377383510851
0.096875,0.03125,0.01484375,0.826661582824,0.0853198688306,0.0371652528466
0.096875,0.03125,0.015625,0.825193261281,0.0897387146427,0.0366105633628
0.096875,0.0375,0.0125,0.827151023338,0.0792877293454,0.0393685670476
0.096875,0.0375,0.013281250000000001,0.826026839657,0.0830924681764,0.0391444528002
0.096875,0.0375,0.0140625,0.82468852575,0.0862367014748,0.0385292101913
0.096875,0.0375,0.01484375,0.823074901554,0.0898723430077,0.0381056324898
0.096875,0.0375,0.015625,0.821491867391,0.0922064865229,0.0378700005691
0.1,0.0125,0.0125,0.836978071166,0.065917670922,0.036740281273
0.1,0.0125,0.013281250000000001,0.836266852919,0.0678380659022,0.0365126563115
0.1,0.0125,0.0140625,0.835746822372,0.0703323223939,0.0360357375153
0.1,0.0125,0.01484375,0.834691466263,0.072041211588,0.0356362649344
0.1,0.0125,0.015625,0.834140845685,0.0772931446009,0.0350802008778
0.1,0.01875,0.0125,0.834026133064,0.0677804114922,0.0382336043645
0.1,0.01875,0.013281250000000001,0.833406684913,0.0704716754309,0.0378160840554
0.1,0.01875,0.0140625,0.832565459029,0.0737631280464,0.0373542080787
0.1,0.01875,0.01484375,0.83193836337,0.0783497715478,0.0368639990073
0.1,0.01875,0.015625,0.83108184247,0.0829835195915,0.0365565958956
0.1,0.025,0.0125,0.831555987968,0.0722865813444,0.0393592334505
0.1,0.025,0.013281250000000001,0.8307300571,0.0764146153765,0.0389428946891
0.1,0.025,0.0140625,0.829881183708,0.0791789524716,0.0385893284793
0.1,0.025,0.01484375,0.82862699239,0.0825131408949,0.0381882281283
0.1,0.025,0.015625,0.827395743596,0.0853820609339,0.0376864409902
0.1,0.03125,0.0125,0.828458747213,0.0755228280834,0.0401270766259
0.1,0.03125,0.013281250000000001,0.82784694657,0.0801856746807,0.0396787860884
0.1,0.03125,0.0140625,0.826653935316,0.0822710141848,0.0394673995609
0.1,0.03125,0.01484375,0.825866241988,0.0876060327917,0.038895726057
0.1,0.03125,0.015625,0.824076725107,0.0910308760638,0.0384281899722
0.1,0.0375,0.0125,0.825583284191,0.0793941909887,0.0411096868195
0.1,0.0375,0.013281250000000001,0.824810885879,0.0842245841638,0.0406631414055
0.1,0.0375,0.0140625,0.823266089255,0.0864942402862,0.0401871968329
0.1,0.0375,0.01484375,0.822073078001,0.0911084663223,0.0396255967522
0.1,0.0375,0.015625,0.820398273741,0.0930962255632,0.0393496895941
