theta_st,theta_cp,theta_it,FK,FKS,CLU
0.0,0.0,0.0,0.894794533725,0.00115450979538,0.0268947887287
0.0,0.0,0.0125,0.894724297246,-0.0367128128796,0.0291828502485
0.0,0.0,0.025,0.887331907811,-0.033433879213,0.0425914721304
0.0,0.0,0.037500000000000006,0.8761028507,-0.0306230260591,0.0560396265792
0.0,0.0,0.05,0.859061724935,-0.0265241764233,0.0733037542828
0.0,0.025,0.0,0.901519676608,0.00118039318459,0.0269457805789
0.0,0.025,0.0125,0.897279149177,-0.0327674721263,0.0298691679997
0.0,0.025,0.025,0.887112418813,-0.0302558857801,0.0464038815446
0.0,0.025,0.037500000000000006,0.870782437401,-0.0272657053909,0.0659965283296
0.0,0.025,0.05,0.844320843864,-0.0286132365413,0.0931818141313
0.0,0.05,0.0,0.901519676608,0.00118039318459,0.0269457805789
0.0,0.05,0.0125,0.897410842575,-0.0299412345164,0.03125668106
0.0,0.05,0.025,0.880606764928,-0.0288626383987,0.0582317758562
0.0,0.05,0.037500000000000006,0.847911683863,-0.0279069229688,0.0897463506018
0.0,0.05,0.05,0.814707388323,-0.0265561571422,0.116757554573
0.0,0.07500000000000001,0.0,0.901466999249,0.00172448203992,0.0271133700974
0.0,0.07500000000000001,0.0125,0.888877110353,-0.0237153568051,0.0436648473656
0.0,0.07500000000000001,0.025,0.847595619706,-0.0253344362406,0.0885775543745
0.0,0.07500000000000001,0.037500000000000006,0.817262240254,-0.0256263660486,0.11041515478
0.0,0.07500000000000001,0.05,0.793030654931,-0.0233501290969,0.134693889398
0.0,0.1,0.0,0.89005357138,0.000942773796594,0.040711951263
0.0,0.1,0.0125,0.845980180685,-0.0193394573217,0.0877840939237
0.0,0.1,0.025,0.821652020204,-0.0228780410886,0.103705981821
0.0,0.1,0.037500000000000006,0.793610105885,-0.0216434288597,0.133392728852
0.0,0.1,0.05,0.76264459812,-0.0202320345175,0.165414563523
0.025,0.0,0.0,0.902608342036,0.0653770608156,0.0115121819029
0.025,0.0,0.0125,0.895918317393,0.00786535493966,0.00597576109775
0.025,0.0,0.025,0.891309048445,-0.0200168997944,0.0129400521464
0.025,0.0,0.037500000000000006,0.878534788792,-0.0183437388481,0.0302621248872
0.025,0.0,0.05,0.866190727573,-0.0174273272094,0.0447083857415
0.025,0.025,0.0,0.904390592696,0.067652889706,0.0102977207325
0.025,0.025,0.0125,0.898982383797,0.0118402861467,0.00464598386217
0.025,0.025,0.025,0.891870940279,-0.0147646409516,0.016656608614
0.025,0.025,0.037500000000000006,0.877639273682,-0.0180264228256,0.0356433868237
0.025,0.025,0.05,0.856278604447,-0.0214521918719,0.0667194660965
0.025,0.05,0.0,0.906910326387,0.0713027934668,0.00742659968039
0.025,0.05,0.0125,0.90134408541,0.0140857804535,0.00613492833472
0.025,0.05,0.025,0.891669010401,-0.01070077584,0.0225179762549
0.025,0.05,0.037500000000000006,0.868324160629,-0.0197339248914,0.0614384316898
0.025,0.05,0.05,0.830273548025,-0.0244678227088,0.0964639907388
0.025,0.07500000000000001,0.0,0.907164933624,0.0694362653825,0.00747727696158
0.025,0.07500000000000001,0.0125,0.900922666535,0.0151489776657,0.00728873336692
0.025,0.07500000000000001,0.025,0.878297740674,-0.0154807412314,0.0517965519345
0.025,0.07500000000000001,0.037500000000000006,0.836349003475,-0.0212650848904,0.0864959521833
0.025,0.07500000000000001,0.05,0.805497629989,-0.0209892975709,0.109259929681
0.025,0.1,0.0,0.904671538612,0.0620558569971,0.00491964747545
0.025,0.1,0.0125,0.884250282286,0.00676882988408,0.0331761943817
0.025,0.1,0.025,0.84382040895,-0.0137834775679,0.0754812994488
0.025,0.1,0.037500000000000006,0.807824213362,-0.0173745249108,0.102624675385
0.025,0.1,0.05,0.774576020023,-0.0162189195572,0.136268044358
0.05,0.0,0.0,0.902845390153,0.0664312149107,0.0179252501048
0.05,0.0,0.0125,0.901923536364,0.0652583394848,0.0151798111286
0.05,0.0,0.025,0.894952565804,0.00994494403475,0.00803381172075
0.05,0.0,0.037500000000000006,0.879623454219,-0.00838041713443,0.013073215831
0.05,0.0,0.05,0.863793907721,-0.0121322465066,0.023330769321
0.05,0.025,0.0,0.903196572549,0.068872818126,0.018158449848
0.05,0.025,0.0125,0.901809402085,0.063283962748,0.0148282046131
0.05,0.025,0.025,0.894575044728,0.010690851042,0.00825770816847
0.05,0.025,0.037500000000000006,0.877612935002,-0.00376984214411,0.0153235108333
0.05,0.025,0.05,0.858543730901,-0.0111970337974,0.034562013139
0.05,0.05,0.0,0.903284368148,0.0722092600155,0.018706336874
0.05,0.05,0.0125,0.901756724726,0.0615925497714,0.0140948231108
0.05,0.05,0.025,0.894970124923,0.0159356167008,0.00752314404277
0.05,0.05,0.037500000000000006,0.874821034954,-0.00442423485586,0.0254319705763
0.05,0.05,0.05,0.841239218339,-0.0142889581959,0.0675783111896
0.05,0.07500000000000001,0.0,0.90224838008,0.0753916477814,0.0190699999819
0.05,0.07500000000000001,0.0125,0.900106167465,0.0586568267542,0.0135283371627
0.05,0.07500000000000001,0.025,0.890527667614,0.0165248379722,0.00789741377121
0.05,0.07500000000000001,0.037500000000000006,0.853627177357,-0.00697410612623,0.0553350110134
0.05,0.07500000000000001,0.05,0.814057700891,-0.0156748432811,0.0849670717476
0.05,0.1,0.0,0.89791127749,0.0691272175612,0.0190800395012
0.05,0.1,0.0125,0.894285319251,0.0500033659565,0.00794227432187
0.05,0.1,0.025,0.869184557499,0.0108129339184,0.0313050419932
0.05,0.1,0.037500000000000006,0.820159495021,-0.00784716403519,0.0731302606085
0.05,0.1,0.05,0.782837585888,-0.00832150249037,0.103553677948
0.07500000000000001,0.0,0.0,0.898569744482,0.0658561001869,0.0248502398453
0.07500000000000001,0.0,0.0125,0.897841041011,0.0639606267144,0.0230049009857
0.07500000000000001,0.0,0.025,0.895962215192,0.0561910714891,0.0194194723354
0.07500000000000001,0.0,0.037500000000000006,0.883653272213,0.0137999005118,0.014241650545
0.07500000000000001,0.0,0.05,0.861151260191,-0.000122327536564,0.0170334208727
0.07500000000000001,0.025,0.0,0.896427531867,0.0668489789039,0.0266357599151
0.07500000000000001,0.025,0.0125,0.895927096952,0.0652732007401,0.0245178384663
0.07500000000000001,0.025,0.025,0.893442481501,0.0535287619946,0.0201496024515
0.07500000000000001,0.025,0.037500000000000006,0.879886841016,0.0157802176849,0.0157146514912
0.07500000000000001,0.025,0.05,0.852301463812,0.00301403146546,0.0157928363552
0.07500000000000001,0.05,0.0,0.893837561696,0.0690730368366,0.0283543149293
0.07500000000000001,0.05,0.0125,0.893161535584,0.0669792625713,0.0263491439256
0.07500000000000001,0.05,0.025,0.890141366979,0.0500807080693,0.0206789340886
0.07500000000000001,0.05,0.037500000000000006,0.873310950652,0.0214647646111,0.0150479228411
0.07500000000000001,0.05,0.05,0.840852917704,0.00377101983697,0.0259771481317
0.07500000000000001,0.07500000000000001,0.0,0.888569825757,0.066869693928,0.0308722663698
0.07500000000000001,0.07500000000000001,0.0125,0.887981595244,0.0636543545776,0.0281439736941
0.07500000000000001,0.07500000000000001,0.025,0.882775316223,0.0468480784924,0.0212807795817
0.07500000000000001,0.07500000000000001,0.037500000000000006,0.856313722686,0.0180487234759,0.00941306465004
0.07500000000000001,0.07500000000000001,0.05,0.814250851208,0.00472288992116,0.050561108165
0.07500000000000001,0.1,0.0,0.882494370306,0.0661612340014,0.0325561521356
0.07500000000000001,0.1,0.0125,0.881107199842,0.0660405415126,0.0290123307758
0.07500000000000001,0.1,0.025,0.86647167349,0.0442109180878,0.0180101898212
0.07500000000000001,0.1,0.037500000000000006,0.827139245141,0.0158156625227,0.0289549067532
0.07500000000000001,0.1,0.05,0.782934161047,0.00559203484425,0.0686007495998
0.1,0.0,0.0,0.88828010028,0.0637864838072,0.0345901857465
0.1,0.0,0.0125,0.888578605317,0.0663101090544,0.0328765199271
0.1,0.0,0.025,0.888183525121,0.0646069777874,0.030170706679
0.1,0.0,0.037500000000000006,0.883328428497,0.0477050589873,0.0238567438591
0.1,0.0,0.05,0.860185508602,0.0220451509495,0.022886270997
0.1,0.025,0.0,0.884610244242,0.0637895415817,0.0368933537411
0.1,0.025,0.0125,0.884987765318,0.0660390640821,0.0347707195149
0.1,0.025,0.025,0.884276620966,0.065307157614,0.032031424703
0.1,0.025,0.037500000000000006,0.877024704489,0.0445930439277,0.0259534356088
0.1,0.025,0.05,0.847551721907,0.0216389208662,0.0260865502371
0.1,0.05,0.0,0.879834163657,0.0614190532655,0.0388348916409
0.1,0.05,0.0125,0.880123889134,0.0661139917951,0.0367114524584
0.1,0.05,0.025,0.878148488156,0.0638003438934,0.0346785657709
0.1,0.05,0.037500000000000006,0.864461154273,0.0443750419423,0.0290351388625
0.1,0.05,0.05,0.83245087888,0.0213680271943,0.0268699517242
0.1,0.07500000000000001,0.0,0.873969417644,0.0637164483413,0.0415852076726
0.1,0.07500000000000001,0.0125,0.872397876422,0.0652949207876,0.0404824146505
0.1,0.07500000000000001,0.025,0.86650679173,0.063355712147,0.03894259754
0.1,0.07500000000000001,0.037500000000000006,0.844926633497,0.0380563153428,0.0320798790785
0.1,0.07500000000000001,0.05,0.81060733385,0.018521112784,0.0208643106356
0.1,0.1,0.0,0.865040605226,0.0655431647957,0.0452865834838
0.1,0.1,0.0125,0.861511222147,0.068546447162,0.0449710884283
0.1,0.1,0.025,0.84905302665,0.0584142861371,0.0416085222712
0.1,0.1,0.037500000000000006,0.820414102258,0.0288285540852,0.0276956031271
0.1,0.1,0.05,0.782310812294,0.0169478029692,0.0345128723213
